transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn,
1461,01-04-19,14:07:12,3,17,398,N,1,1,41,2,8.5,4.25,N,8.5
1475,01-04-19,17:10:34,3,12,459,Y,1,1,27,1,3.5,3.5,N,3.5
1478,01-04-19,13:31:51,3,12,744,Y,1,1,44,2,5,2.5,N,5
1480,01-04-19,18:43:19,3,12,795,Y,1,1,57,1,3.1,3.1,N,3.1
1488,01-04-19,19:41:22,3,12,265,N,1,1,35,2,6.2,3.1,N,6.2
1495,01-04-19,13:04:51,3,12,72,N,1,1,22,1,2,2,N,2
1496,01-04-19,19:34:12,3,17,133,N,1,1,48,1,2.5,2.5,N,2.5
1496,01-04-19,19:34:12,3,17,133,N,1,5,70,1,3.25,3.25,N,3.25
1498,01-04-19,16:52:57,3,12,710,N,1,1,45,2,6,3,N,6
1513,01-04-19,19:25:50,3,17,448,Y,1,1,51,1,3,3,N,3
1513,01-04-19,19:25:50,3,17,448,Y,1,5,70,1,3.25,3.25,N,3.25
1516,01-04-19,19:47:17,3,17,414,Y,1,1,40,1,3.75,3.75,N,3.75
1516,01-04-19,19:47:17,3,17,414,Y,1,5,78,1,4.5,4.5,N,4.5
1519,01-04-19,13:01:30,3,12,65,N,1,1,39,2,8.5,4.25,N,8.5
1520,01-04-19,18:41:01,3,12,396,Y,1,1,24,1,3,3,N,3
1521,01-04-19,15:49:43,3,12,252,N,1,1,23,2,5,2.5,N,5
1526,01-04-19,15:56:38,3,17,573,Y,1,1,42,2,5,2.5,N,5
1526,01-04-19,15:56:38,3,17,573,Y,1,5,79,1,3.75,3.75,N,3.75
1539,01-04-19,16:49:47,3,12,558,N,1,1,29,1,2.5,2.5,N,2.5
1552,01-04-19,18:34:09,3,17,601,Y,1,1,36,1,3.75,3.75,N,3.75
1567,01-04-19,11:58:15,3,17,599,N,1,1,60,2,7.5,3.75,N,7.5
1570,01-04-19,12:30:39,3,12,259,N,1,1,48,2,5,2.5,N,5
1575,01-04-19,11:41:46,3,17,686,Y,1,1,57,2,6.2,3.1,N,6.2
1583,01-04-19,15:06:21,3,12,574,N,1,1,37,1,3,3,N,3
1587,01-04-19,12:55:29,3,12,44,Y,1,1,27,1,3.5,3.5,N,3.5
1587,01-04-19,12:55:29,3,12,44,Y,1,5,70,1,3.25,3.25,N,3.25
1597,01-04-19,13:43:18,3,12,117,N,1,1,54,2,5,2.5,N,5
1597,01-04-19,13:43:18,3,12,117,N,1,5,69,1,3.25,3.25,N,3.25
1598,01-04-19,15:00:59,3,17,230,Y,1,1,61,2,9.5,4.75,N,9.5
1598,01-04-19,15:00:59,3,17,230,Y,1,5,72,1,3.25,3.25,N,3.25
1599,01-04-19,17:20:25,3,12,364,Y,1,1,43,2,6,3,N,6
1599,01-04-19,17:20:25,3,12,364,Y,1,5,78,1,4.5,4.5,N,4.5
1600,01-04-19,15:05:25,3,17,218,N,1,1,24,2,6,3,N,6
1611,01-04-19,18:08:53,3,17,578,Y,1,1,34,2,4.9,2.45,N,4.9
1614,01-04-19,18:03:13,3,17,210,N,1,1,28,1,2,2,N,2
1614,01-04-19,18:03:13,3,17,210,N,1,5,78,1,4.5,4.5,N,4.5
1625,01-04-19,17:17:12,3,12,576,Y,1,1,23,1,2.5,2.5,N,2.5
1626,01-04-19,17:05:44,3,12,252,N,1,1,36,2,7.5,3.75,N,7.5
1634,01-04-19,11:10:58,3,17,335,N,1,1,46,1,2.5,2.5,N,2.5
1638,01-04-19,19:56:17,3,17,541,N,1,1,27,1,3.5,3.5,N,3.5
1645,01-04-19,12:58:54,3,17,536,N,1,1,44,2,5,2.5,N,5
1647,01-04-19,16:45:00,3,17,569,Y,1,1,42,1,2.5,2.5,N,2.5
1658,01-04-19,16:09:34,3,12,418,N,1,1,47,1,3,3,N,3
1658,01-04-19,16:09:34,3,12,418,N,1,5,69,1,3.25,3.25,N,3.25
1660,01-04-19,11:35:18,3,12,111,N,1,1,52,2,5,2.5,N,5
1662,01-04-19,15:18:56,3,12,659,Y,1,1,61,1,4.75,4.75,N,4.75
1666,01-04-19,18:51:07,3,12,47,N,1,1,35,2,6.2,3.1,N,6.2
1666,01-04-19,18:51:07,3,12,47,N,1,5,78,1,4.5,4.5,N,4.5
1680,01-04-19,14:37:39,3,12,744,N,1,1,24,1,3,3,N,3
1680,01-04-19,14:37:39,3,12,744,N,1,5,71,1,3.75,3.75,N,3.75
1683,01-04-19,16:40:18,3,17,536,N,1,1,33,1,3.5,3.5,N,3.5
1685,01-04-19,14:34:03,3,12,247,Y,1,1,28,1,2,2,N,2
1694,01-04-19,13:53:04,3,12,707,N,1,1,38,2,7.5,3.75,N,7.5
1695,01-04-19,12:52:27,3,12,167,N,1,1,35,2,6.2,3.1,N,6.2
1706,01-04-19,16:58:56,3,12,119,Y,1,1,49,2,6,3,N,6
1707,01-04-19,13:24:22,3,17,98,Y,1,1,47,2,6,3,N,6
1710,01-04-19,13:17:32,3,17,785,N,1,1,55,2,8,4,N,8
1711,01-04-19,12:21:43,3,17,181,Y,1,1,42,1,2.5,2.5,N,2.5
1712,01-04-19,15:37:52,3,12,779,N,1,1,39,1,4.25,4.25,N,4.25
1712,01-04-19,15:37:52,3,12,779,N,1,5,73,1,3.75,3.75,N,3.75
1717,01-04-19,19:58:52,3,12,329,Y,1,1,39,1,4.25,4.25,N,4.25
1719,01-04-19,11:12:29,3,12,607,N,1,1,43,1,3,3,N,3
1724,01-04-19,12:18:44,3,12,692,Y,1,1,49,2,6,3,N,6
1725,01-04-19,13:58:36,3,12,246,N,1,1,23,1,2.5,2.5,N,2.5
1729,01-04-19,15:50:25,3,17,541,N,1,1,35,1,3.1,3.1,N,3.1
1737,01-04-19,19:00:45,3,12,60,N,1,1,60,2,7.5,3.75,N,7.5
1737,01-04-19,19:00:45,3,12,60,N,1,5,69,1,3.25,3.25,N,3.25
1739,01-04-19,18:32:25,3,17,697,N,1,1,52,2,5,2.5,N,5
1742,01-04-19,18:39:29,3,17,678,N,1,1,22,1,2,2,N,2
1745,01-04-19,16:58:42,3,17,753,Y,1,1,58,1,3.5,3.5,N,3.5
1745,01-04-19,16:58:42,3,17,753,Y,1,5,69,1,3.25,3.25,N,3.25
1747,01-04-19,11:41:37,3,12,42,Y,1,1,40,2,7.5,3.75,N,7.5
1749,01-04-19,18:21:22,3,17,117,N,1,1,46,1,2.5,2.5,N,2.5
1752,01-04-19,16:43:15,3,12,323,Y,1,1,37,2,6,3,N,6
1753,01-04-19,13:00:42,3,17,645,Y,1,1,28,2,4,2,N,4
1757,01-04-19,11:40:10,3,12,441,N,1,1,32,1,3,3,N,3
1759,01-04-19,11:04:07,3,12,507,N,1,1,26,1,3,3,N,3
1768,01-04-19,17:41:25,3,12,174,N,1,1,55,2,8,4,N,8
1768,01-04-19,17:41:25,3,12,174,N,1,5,76,1,3.5,3.5,N,3.5
1771,01-04-19,15:21:53,3,17,651,N,1,1,33,2,7,3.5,N,7
1773,01-04-19,19:40:09,3,12,305,N,1,1,44,2,5,2.5,N,5
1786,01-04-19,11:28:50,3,12,53,N,1,1,32,2,6,3,N,6
1790,01-04-19,14:35:25,3,17,711,N,1,1,46,1,2.5,2.5,N,2.5
1807,01-04-19,15:14:28,3,17,320,N,1,1,42,1,2.5,2.5,N,2.5
1811,01-04-19,12:07:59,3,12,161,N,1,1,58,1,3.5,3.5,N,3.5
1817,01-04-19,13:34:12,3,17,352,Y,1,1,28,2,4,2,N,4
1823,01-04-19,18:55:19,3,17,651,N,1,1,56,2,5.1,2.55,N,5.1
1825,01-04-19,11:01:48,3,12,480,Y,1,1,22,1,2,2,N,2
1828,01-04-19,17:22:18,3,12,554,Y,1,1,34,1,2.45,2.45,N,2.45
1830,01-04-19,14:34:04,3,17,108,N,1,1,35,1,3.1,3.1,N,3.1
1837,01-04-19,15:08:28,3,17,473,Y,1,1,43,2,6,3,N,6
1840,01-04-19,13:35:37,3,12,790,Y,1,1,38,2,7.5,3.75,N,7.5
1846,01-04-19,19:53:42,3,12,548,Y,1,1,56,1,2.55,2.55,N,2.55
1852,01-04-19,15:56:38,3,17,737,N,1,1,50,2,5,2.5,N,5
1852,01-04-19,15:56:38,3,17,737,N,1,5,75,1,3.5,3.5,N,3.5
1854,01-04-19,18:26:37,3,17,631,Y,1,1,59,1,4.5,4.5,N,4.5
1855,01-04-19,17:59:55,3,12,121,N,1,1,32,1,3,3,N,3
1862,01-04-19,19:05:47,3,12,195,N,1,1,33,2,7,3.5,N,7
1873,01-04-19,16:29:36,3,12,632,N,1,1,27,2,7,3.5,N,7
1880,01-04-19,18:16:26,3,17,40,N,1,1,56,1,2.55,2.55,N,2.55
1888,01-04-19,14:20:08,3,17,280,N,1,1,42,2,5,2.5,N,5
1892,01-04-19,16:01:29,3,12,240,N,1,1,26,1,3,3,N,3
1892,01-04-19,16:01:29,3,12,240,N,1,5,74,1,3.5,3.5,N,3.5
1894,01-04-19,11:28:29,3,17,248,Y,1,1,33,2,7,3.5,N,7
1899,01-04-19,12:23:39,3,12,767,N,1,1,24,1,3,3,N,3
1903,01-04-19,18:10:23,3,12,696,Y,1,1,30,1,3,3,N,3
1905,01-04-19,19:53:10,3,12,781,N,1,1,35,1,3.1,3.1,N,3.1
1918,01-04-19,15:12:05,3,17,48,Y,1,1,55,2,8,4,N,8
1920,01-04-19,12:50:15,3,17,652,Y,1,1,59,1,4.5,4.5,N,4.5
1923,01-04-19,15:30:13,3,12,687,Y,1,1,58,1,3.5,3.5,N,3.5
1927,01-04-19,19:29:07,3,12,760,N,1,1,38,1,3.75,3.75,N,3.75
1944,01-04-19,13:04:22,3,12,69,Y,1,1,28,1,2,2,N,2
1944,01-04-19,13:04:22,3,12,69,Y,1,5,71,1,3.75,3.75,N,3.75
1945,01-04-19,19:26:53,3,17,347,N,1,1,42,1,2.5,2.5,N,2.5
1947,01-04-19,13:31:00,3,12,226,N,1,1,57,1,3.1,3.1,N,3.1
1947,01-04-19,13:31:00,3,12,226,N,1,5,77,1,3,3,N,3
1949,01-04-19,12:31:38,3,12,674,N,1,1,35,2,6.2,3.1,N,6.2
1954,01-04-19,13:43:32,3,12,778,N,1,1,33,2,7,3.5,N,7
1960,01-04-19,18:04:34,3,12,104,N,1,1,28,1,2,2,N,2
1965,01-04-19,15:26:52,3,17,213,Y,1,1,36,1,3.75,3.75,N,3.75
1965,01-04-19,15:26:52,3,17,213,Y,1,5,71,1,3.75,3.75,N,3.75
1967,01-04-19,18:06:52,3,17,444,N,1,1,30,2,6,3,N,6
1967,01-04-19,18:06:52,3,17,444,N,1,5,79,1,3.75,3.75,N,3.75
1972,01-04-19,17:40:50,3,17,602,N,1,1,55,1,4,4,N,4
1974,01-04-19,16:16:59,3,17,430,Y,1,1,30,2,6,3,N,6
1974,01-04-19,16:16:59,3,17,430,Y,1,5,76,1,3.5,3.5,N,3.5
1980,01-04-19,19:39:40,3,17,430,Y,1,1,49,1,3,3,N,3
1983,01-04-19,12:42:22,3,17,531,Y,1,1,22,1,2,2,N,2
1985,01-04-19,16:23:42,3,17,364,N,1,1,32,2,6,3,N,6
2001,01-04-19,16:35:15,3,17,117,Y,1,1,59,2,9,4.5,N,9
2003,01-04-19,19:34:48,3,12,94,Y,1,1,40,1,3.75,3.75,N,3.75
2006,01-04-19,11:30:49,3,12,526,N,1,1,24,2,6,3,N,6
2008,01-04-19,17:15:12,3,12,12,Y,1,1,37,1,3,3,N,3
2008,01-04-19,17:15:12,3,12,12,Y,1,5,75,1,3.5,3.5,N,3.5
2011,01-04-19,11:57:59,3,17,257,Y,1,1,50,1,2.5,2.5,N,2.5
2011,01-04-19,11:57:59,3,17,257,Y,1,5,79,1,3.75,3.75,N,3.75
2024,01-04-19,18:45:11,3,12,414,N,1,1,38,2,7.5,3.75,N,7.5
2028,01-04-19,18:39:42,3,12,753,Y,1,1,61,1,4.75,4.75,N,4.75
2028,01-04-19,18:39:42,3,12,753,Y,1,5,78,1,4.5,4.5,N,4.5
2029,01-04-19,15:33:24,3,12,647,N,1,1,57,1,3.1,3.1,N,3.1
2032,01-04-19,19:43:29,3,17,399,N,1,1,54,1,2.5,2.5,N,2.5
2035,01-04-19,16:47:51,3,17,73,N,1,1,38,1,3.75,3.75,N,3.75
2039,01-04-19,19:08:56,3,17,547,N,1,1,60,1,3.75,3.75,N,3.75
2042,01-04-19,19:00:27,3,12,76,N,1,1,43,1,3,3,N,3
2047,01-04-19,16:29:05,3,17,729,N,1,1,31,2,4.4,2.2,N,4.4
2049,01-04-19,19:09:02,3,12,524,Y,1,1,40,1,3.75,3.75,N,3.75
2051,01-04-19,13:41:24,3,17,453,Y,1,1,51,1,3,3,N,3
2052,01-04-19,15:30:27,3,17,650,N,1,1,31,2,4.4,2.2,N,4.4
2060,01-04-19,15:42:20,3,12,43,Y,1,1,36,1,3.75,3.75,N,3.75
2067,01-04-19,12:44:32,3,12,387,Y,1,1,52,1,2.5,2.5,N,2.5
2070,01-04-19,14:33:43,3,17,689,Y,1,1,37,2,6,3,N,6
2077,01-04-19,11:25:35,3,17,188,Y,1,1,49,2,6,3,N,6
2081,01-04-19,11:15:02,3,17,393,Y,1,1,42,1,2.5,2.5,N,2.5
2081,01-04-19,11:15:02,3,17,393,Y,1,5,78,1,4.5,4.5,N,4.5
2083,01-04-19,13:36:54,3,12,150,N,1,1,44,2,5,2.5,N,5
2085,01-04-19,18:02:00,3,12,676,Y,1,1,52,1,2.5,2.5,N,2.5
2087,01-04-19,15:53:26,3,12,586,N,1,1,46,1,2.5,2.5,N,2.5
2091,01-04-19,16:20:07,3,12,564,N,1,1,36,2,7.5,3.75,N,7.5
2093,01-04-19,12:44:31,3,17,564,N,1,1,53,1,3,3,N,3
2103,01-04-19,17:22:53,3,12,674,N,1,1,43,1,3,3,N,3
2108,01-04-19,16:49:54,3,12,484,N,1,1,29,2,5,2.5,N,5
2115,01-04-19,18:41:13,3,17,373,Y,1,1,24,1,3,3,N,3
2123,01-04-19,16:51:25,3,17,778,N,1,1,50,2,5,2.5,N,5
2129,01-04-19,12:49:48,3,12,725,Y,1,1,48,1,2.5,2.5,N,2.5
2134,01-04-19,16:25:28,3,17,794,N,1,1,44,1,2.5,2.5,N,2.5
2135,01-04-19,19:14:09,3,12,300,Y,1,1,32,2,6,3,N,6
2144,01-04-19,13:54:47,3,12,391,N,1,1,49,1,3,3,N,3
2149,01-04-19,16:19:32,3,17,763,N,1,1,48,2,5,2.5,N,5
2172,01-04-19,19:36:35,3,17,373,Y,1,1,26,1,3,3,N,3
2175,01-04-19,13:45:22,3,12,197,Y,1,1,37,1,3,3,N,3
2176,01-04-19,15:44:17,3,17,531,Y,1,1,52,1,2.5,2.5,N,2.5
2177,01-04-19,11:41:19,3,17,794,Y,1,1,57,1,3.1,3.1,N,3.1
2186,01-04-19,17:51:06,3,17,377,N,1,1,60,2,7.5,3.75,N,7.5
2188,01-04-19,15:01:02,3,17,558,Y,1,1,48,2,5,2.5,N,5
2203,01-04-19,17:43:02,3,17,613,Y,1,1,51,2,6,3,N,6
2205,01-04-19,19:12:49,3,12,7,N,1,1,40,2,7.5,3.75,N,7.5
2207,01-04-19,12:20:08,3,17,783,Y,1,1,54,2,5,2.5,N,5
2211,01-04-19,15:28:29,3,12,774,N,1,1,58,1,3.5,3.5,N,3.5
2219,01-04-19,11:49:37,3,12,186,N,1,1,54,1,2.5,2.5,N,2.5
2227,01-04-19,11:10:21,3,17,172,N,1,1,47,1,3,3,N,3
2227,01-04-19,11:10:21,3,17,172,N,1,5,79,1,3.75,3.75,N,3.75
2229,01-04-19,12:50:38,3,12,378,N,1,1,31,2,4.4,2.2,N,4.4
2229,01-04-19,12:50:38,3,12,378,N,1,5,73,1,3.75,3.75,N,3.75
2238,01-04-19,16:19:17,3,17,384,Y,1,1,24,1,3,3,N,3
2248,01-04-19,12:53:23,3,12,338,Y,1,1,54,2,5,2.5,N,5
2249,01-04-19,18:13:07,3,17,634,Y,1,1,24,2,6,3,N,6
2250,01-04-19,13:12:49,3,17,64,N,1,1,61,2,9.5,4.75,N,9.5
2252,01-04-19,12:50:19,3,17,378,N,1,1,46,2,5,2.5,N,5
2258,01-04-19,11:43:57,3,17,694,N,1,1,25,2,4.4,2.2,N,4.4
2259,01-04-19,19:03:12,3,12,476,N,1,1,26,1,3,3,N,3
2260,01-04-19,17:09:13,3,17,727,Y,1,1,36,1,3.75,3.75,N,3.75
2262,01-04-19,17:35:26,3,17,240,N,1,1,47,1,3,3,N,3
2262,01-04-19,17:35:26,3,17,240,N,1,5,69,1,3.25,3.25,N,3.25
2266,01-04-19,13:53:17,3,17,187,Y,1,1,35,1,3.1,3.1,N,3.1
2266,01-04-19,13:53:17,3,17,187,Y,1,5,70,1,3.25,3.25,N,3.25
2281,01-04-19,15:40:51,3,17,446,Y,1,1,54,1,2.5,2.5,N,2.5
2282,01-04-19,15:12:54,3,12,574,N,1,1,52,2,5,2.5,N,5
2285,01-04-19,15:36:21,3,12,340,Y,1,1,31,1,2.2,2.2,N,2.2
2288,01-04-19,12:24:41,3,12,382,N,1,1,33,1,3.5,3.5,N,3.5
2295,01-04-19,18:58:46,3,12,626,N,1,1,29,1,2.5,2.5,N,2.5
2305,01-04-19,17:34:24,3,12,346,Y,1,1,29,1,2.5,2.5,N,2.5
2314,01-04-19,19:39:32,3,12,448,N,1,1,37,1,3,3,N,3
2315,01-04-19,15:02:04,3,17,2,Y,1,1,39,2,8.5,4.25,N,8.5
2321,01-04-19,19:39:56,3,12,201,N,1,1,22,1,2,2,N,2
2324,01-04-19,15:00:41,3,17,643,Y,1,1,22,2,4,2,N,4
2328,01-04-19,11:44:29,3,17,688,Y,1,1,58,2,7,3.5,N,7
2333,01-04-19,11:54:56,3,12,783,N,1,1,56,2,5.1,2.55,N,5.1
2341,01-04-19,12:40:18,3,17,261,Y,1,1,28,1,2,2,N,2
2341,01-04-19,12:40:18,3,17,261,Y,1,5,70,1,3.25,3.25,N,3.25
2345,01-04-19,15:52:23,3,17,162,N,1,1,36,2,7.5,3.75,N,7.5
2349,01-04-19,14:15:54,3,12,157,Y,1,1,57,1,3.1,3.1,N,3.1
2362,01-04-19,16:28:37,3,12,549,N,1,1,35,1,3.1,3.1,N,3.1
2362,01-04-19,16:28:37,3,12,549,N,1,5,72,1,3.25,3.25,N,3.25
2364,01-04-19,19:37:51,3,12,323,Y,1,1,60,1,3.75,3.75,N,3.75
2369,01-04-19,16:37:10,3,12,715,Y,1,1,37,2,6,3,N,6
2370,01-04-19,11:02:36,3,12,369,Y,1,1,55,2,8,4,N,8
2385,01-04-19,12:46:26,3,12,335,N,1,1,23,1,2.5,2.5,N,2.5
2387,01-04-19,16:08:59,3,17,395,Y,1,1,42,2,5,2.5,N,5
2388,01-04-19,14:53:41,3,12,122,N,1,1,44,1,2.5,2.5,N,2.5
2396,01-04-19,19:23:50,3,17,133,N,1,1,37,2,6,3,N,6
2396,01-04-19,19:23:50,3,17,133,N,1,5,69,1,3.25,3.25,N,3.25
2401,01-04-19,16:16:32,3,17,637,N,1,1,43,1,3,3,N,3
2417,01-04-19,18:08:03,3,17,251,N,1,1,54,2,5,2.5,N,5
2431,01-04-19,17:32:02,3,12,135,Y,1,1,32,1,3,3,N,3
2435,01-04-19,11:28:20,3,12,402,Y,1,1,22,1,2,2,N,2
2438,01-04-19,17:23:04,3,12,246,N,1,1,41,1,4.25,4.25,N,4.25
2452,01-04-19,15:06:14,3,12,89,Y,1,1,46,1,2.5,2.5,N,2.5
2453,01-04-19,15:17:15,3,17,667,Y,1,1,56,2,5.1,2.55,N,5.1
2456,01-04-19,13:58:10,3,17,392,N,1,1,46,2,5,2.5,N,5
2461,01-04-19,19:24:17,3,17,751,Y,1,1,39,2,8.5,4.25,N,8.5
2464,01-04-19,11:47:13,3,12,639,N,1,1,30,1,3,3,N,3
2468,01-04-19,13:22:45,3,12,622,Y,1,1,46,2,5,2.5,N,5
2469,01-04-19,15:06:33,3,12,731,Y,1,1,53,2,6,3,N,6
2470,01-04-19,12:01:20,3,12,8,N,1,1,35,2,6.2,3.1,N,6.2
2470,01-04-19,12:01:20,3,12,8,N,1,5,75,1,3.5,3.5,N,3.5
2471,01-04-19,18:46:59,3,12,500,Y,1,1,25,1,2.2,2.2,N,2.2
2473,01-04-19,18:45:15,3,12,75,N,1,1,22,2,4,2,N,4
2476,01-04-19,16:33:35,3,12,186,N,1,1,35,1,3.1,3.1,N,3.1
2480,01-04-19,12:35:13,3,12,340,N,1,1,34,2,4.9,2.45,N,4.9
2480,01-04-19,12:35:13,3,12,340,N,1,5,74,1,3.5,3.5,N,3.5
2486,01-04-19,12:47:37,3,17,95,N,1,1,54,1,2.5,2.5,N,2.5
2490,01-04-19,15:19:34,3,17,68,N,1,1,29,1,2.5,2.5,N,2.5
2491,01-04-19,16:23:28,3,12,539,Y,1,1,57,1,3.1,3.1,N,3.1
2491,01-04-19,16:23:28,3,12,539,Y,1,5,77,1,3,3,N,3
2494,01-04-19,14:22:49,3,17,247,Y,1,1,55,2,8,4,N,8
2521,01-04-19,11:50:16,3,12,549,Y,1,1,26,2,6,3,N,6
2522,01-04-19,18:43:10,3,12,626,N,1,1,51,2,6,3,N,6
2525,01-04-19,16:14:00,3,17,446,Y,1,1,35,2,6.2,3.1,N,6.2
2525,01-04-19,16:14:00,3,17,446,Y,1,5,73,1,3.75,3.75,N,3.75
2526,01-04-19,17:31:51,3,17,663,N,1,1,50,1,2.5,2.5,N,2.5
2527,01-04-19,12:58:08,3,12,617,Y,1,1,43,2,6,3,N,6
2536,01-04-19,12:08:36,3,12,774,N,1,1,52,1,2.5,2.5,N,2.5
2536,01-04-19,12:08:36,3,12,774,N,1,5,69,1,3.25,3.25,N,3.25
2539,01-04-19,12:42:11,3,12,90,Y,1,1,60,1,3.75,3.75,N,3.75
2541,01-04-19,11:16:02,3,12,244,N,1,1,45,2,6,3,N,6
2545,01-04-19,16:25:25,3,12,745,Y,1,1,32,1,3,3,N,3
2553,01-04-19,15:32:39,3,17,383,Y,1,1,31,2,4.4,2.2,N,4.4
2561,01-04-19,19:52:24,3,12,475,N,1,1,33,2,7,3.5,N,7
2,01-04-19,15:25:09,5,30,5288,N,1,1,50,2,5,2.5,N,5
9,01-04-19,9:22:18,5,12,5910,N,1,1,50,2,5,2.5,N,5
12,01-04-19,13:02:48,5,30,5154,Y,1,1,45,1,3,3,N,3
14,01-04-19,8:52:32,5,26,5924,Y,1,1,26,1,3,3,N,3
31,01-04-19,9:34:47,5,26,5528,N,1,1,60,2,7.5,3.75,N,7.5
35,01-04-19,17:28:53,5,12,5432,Y,1,1,30,2,6,3,N,6
39,01-04-19,12:34:26,5,12,5796,Y,1,1,37,1,3,3,N,3
43,01-04-19,9:21:45,5,12,5581,N,1,1,40,2,7.5,3.75,N,7.5
46,01-04-19,8:47:03,5,12,5066,Y,1,1,23,1,2.5,2.5,N,2.5
49,01-04-19,18:24:23,5,12,5904,N,1,1,22,1,2,2,N,2
49,01-04-19,18:24:23,5,12,5904,N,1,5,77,1,3,3,N,3
53,01-04-19,10:35:40,5,26,5930,Y,1,1,39,1,4.25,4.25,N,4.25
54,01-04-19,8:42:00,5,12,5782,N,1,1,24,2,6,3,N,6
60,01-04-19,11:51:41,5,30,5597,N,1,1,48,2,5,2.5,N,5
63,01-04-19,17:22:22,5,26,5342,N,1,1,38,2,7.5,3.75,N,7.5
64,01-04-19,9:00:12,5,30,5391,Y,1,1,55,1,4,4,N,4
71,01-04-19,8:48:48,5,26,5598,Y,1,1,38,1,3.75,3.75,N,3.75
71,01-04-19,8:48:48,5,26,5598,Y,1,5,75,1,3.5,3.5,N,3.5
76,01-04-19,7:52:17,5,12,5020,N,1,1,34,2,4.9,2.45,N,4.9
82,01-04-19,9:13:15,5,26,5806,Y,1,1,56,2,5.1,2.55,N,5.1
83,01-04-19,16:24:11,5,30,5087,N,1,1,35,1,3.1,3.1,N,3.1
94,01-04-19,14:31:26,5,26,5576,N,1,1,42,1,2.5,2.5,N,2.5
101,01-04-19,11:31:43,5,30,5789,Y,1,1,51,2,6,3,N,6
101,01-04-19,11:31:43,5,30,5789,Y,1,5,72,1,3.25,3.25,N,3.25
104,01-04-19,11:55:07,5,30,5712,N,1,1,59,2,9,4.5,N,9
126,01-04-19,15:46:34,5,30,5421,N,1,1,40,2,7.5,3.75,N,7.5
136,01-04-19,13:23:54,5,26,5055,N,1,1,28,2,4,2,N,4
138,01-04-19,15:30:58,5,12,5333,Y,1,1,34,1,2.45,2.45,N,2.45
139,01-04-19,13:55:04,5,12,5388,Y,1,1,42,1,2.5,2.5,N,2.5
141,01-04-19,9:49:19,5,12,5020,N,1,1,26,2,6,3,N,6
141,01-04-19,9:49:19,5,12,5020,N,1,5,72,1,3.25,3.25,N,3.25
170,01-04-19,8:35:03,5,12,5401,Y,1,1,45,2,6,3,N,6
170,01-04-19,8:35:03,5,12,5401,Y,1,5,71,1,3.75,3.75,N,3.75
175,01-04-19,13:51:59,5,26,5695,Y,1,1,45,2,6,3,N,6
180,01-04-19,15:10:10,5,12,5815,N,1,1,40,1,3.75,3.75,N,3.75
180,01-04-19,15:10:10,5,12,5815,N,1,5,75,1,3.5,3.5,N,3.5
191,01-04-19,12:51:32,5,30,5923,Y,1,1,41,1,4.25,4.25,N,4.25
191,01-04-19,12:51:32,5,30,5923,Y,1,5,69,1,3.25,3.25,N,3.25
195,01-04-19,15:17:48,5,30,5294,N,1,1,39,2,8.5,4.25,N,8.5
197,01-04-19,14:42:01,5,26,5413,Y,1,1,44,2,5,2.5,N,5
199,01-04-19,18:13:32,5,30,5284,Y,1,1,23,2,5,2.5,N,5
202,01-04-19,17:28:42,5,26,5873,N,1,1,37,1,3,3,N,3
202,01-04-19,17:28:42,5,26,5873,N,1,5,70,1,3.25,3.25,N,3.25
209,01-04-19,18:27:08,5,26,5153,N,1,1,54,2,5,2.5,N,5
236,01-04-19,8:29:51,5,12,5577,N,1,1,32,2,6,3,N,6
248,01-04-19,7:22:41,5,30,5479,N,1,1,57,2,6.2,3.1,N,6.2
248,01-04-19,7:22:41,5,30,5479,N,1,5,77,1,3,3,N,3
251,01-04-19,16:47:05,5,12,5502,N,1,1,44,1,2.5,2.5,N,2.5
251,01-04-19,16:47:05,5,12,5502,N,1,5,72,1,3.25,3.25,N,3.25
255,01-04-19,14:31:29,5,12,5021,N,1,1,59,1,4.5,4.5,N,4.5
276,01-04-19,8:58:56,5,30,5803,Y,1,1,22,2,4,2,N,4
283,01-04-19,9:11:06,5,30,5418,Y,1,1,56,1,2.55,2.55,N,2.55
283,01-04-19,9:11:06,5,30,5418,Y,1,5,77,1,3,3,N,3
292,01-04-19,13:43:41,5,30,5685,N,1,1,25,2,4.4,2.2,N,4.4
299,01-04-19,14:56:17,5,30,5790,Y,1,1,60,1,3.75,3.75,N,3.75
300,01-04-19,11:52:31,5,26,5131,N,1,1,57,1,3.1,3.1,N,3.1
304,01-04-19,8:58:55,5,30,5317,Y,1,1,26,1,3,3,N,3
319,01-04-19,9:03:57,5,26,5044,N,1,1,36,2,7.5,3.75,N,7.5
319,01-04-19,9:03:57,5,26,5044,N,1,5,76,1,3.5,3.5,N,3.5
325,01-04-19,16:52:51,5,12,5234,Y,1,1,50,1,2.5,2.5,N,2.5
330,01-04-19,7:46:28,5,26,5291,Y,1,1,24,2,6,3,N,6
330,01-04-19,7:46:28,5,26,5291,Y,1,5,72,1,3.25,3.25,N,3.25
332,01-04-19,15:06:27,5,30,5060,N,1,1,25,2,4.4,2.2,N,4.4
335,01-04-19,7:25:49,5,12,5543,Y,1,1,22,1,2,2,N,2
337,01-04-19,16:26:04,5,12,5673,N,1,1,37,1,3,3,N,3
